ID,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
2401,"F","M",2.000000,91861.000000,"Y",41.980000,15.320000,0.000000,6.740000,0.000000,"CC","Budget","Standard",22.060000,3.000000
2414,"M","M",2.000000,21416.500000,"N",35.653333,9.900000,9.170000,8.530000,0.000000,"CC","FreeLocal","Intnl_discount",27.610000,1.000000
2441,"F","S",0.000000,32962.600000,"N",19.000000,27.000000,0.000000,154.770000,0.000000,"CC","Budget","Intnl_discount",168.280000,2.000000
2464,"M","M",1.000000,92148.500000,"Y",33.000000,3.000000,0.000000,100.900000,0.000000,"CC","Budget","Intnl_discount",113.680000,2.000000
2471,"M","M",2.000000,90103.700000,"N",34.946667,12.230000,8.870000,45.340000,0.000000,"CC","Budget","Intnl_discount",66.450000,3.000000
2484,"F","M",0.000000,2031.610000,"N",20.300000,21.640000,0.000000,87.400000,0.000000,"CC","Budget","Standard",109.040000,2.000000
2513,"F","S",1.000000,37000.000000,"N",24.393333,23.560000,0.000000,206.080000,0.000000,"CC","Budget","Intnl_discount",229.640000,2.000000
2549,"F","M",0.000000,83891.900000,"Y",61.020000,28.920000,0.000000,45.470000,0.000000,"CH","Budget","Standard",74.400000,4.000000
2596,"F","M",0.000000,32703.100000,"Y",64.920000,16.800000,0.000000,56.090000,0.000000,"CC","Budget","Intnl_discount",72.890000,4.000000
2645,"M","M",2.000000,42750.300000,"Y",50.493333,20.590000,1.970000,112.400000,0.000000,"Auto","Budget","Intnl_discount",134.970000,2.000000
2654,"M","M",2.000000,28766.900000,"N",46.840000,6.110000,0.000000,58.080000,0.000000,"CC","Budget","Standard",64.200000,4.000000
2660,"M","M",2.000000,91272.200000,"Y",25.033333,26.990000,0.000000,13.010000,0.000000,"CC","FreeLocal","Standard",40.000000,3.000000
2693,"F","M",2.000000,55860.000000,"Y",14.573333,16.010000,0.000000,10.350000,0.000000,"CC","FreeLocal","Intnl_discount",26.370000,4.000000
2745,"F","M",1.000000,70000.000000,"Y",67.000000,6.080000,0.000000,30.950000,0.000000,"Auto","FreeLocal","Intnl_discount",37.040000,2.000000
2753,"F","S",0.000000,85275.000000,"N",62.000000,22.480000,0.000000,151.610000,0.000000,"Auto","FreeLocal","Intnl_discount",174.090000,1.000000
2778,"F","S",0.000000,2121.360000,"N",39.786667,2.020000,0.000000,36.780000,1.000000,"CC","FreeLocal","Standard",38.800000,3.000000
2782,"F","S",0.000000,89813.600000,"N",12.846667,14.940000,1.960000,149.260000,0.000000,"CC","FreeLocal","Intnl_discount",166.180000,4.000000
2793,"F","M",2.000000,34577.700000,"N",63.253333,29.180000,0.000000,116.570000,3.000000,"CH","Budget","Standard",145.750000,4.000000
2810,"F","S",1.000000,540.400000,"Y",39.213333,12.340000,0.000000,7.750000,0.000000,"Auto","Budget","Intnl_discount",20.100000,3.000000
2822,"F","S",0.000000,35000.000000,"N",22.433333,22.960000,8.280000,75.270000,0.000000,"CH","Budget","Intnl_discount",106.530000,4.000000
2850,"F","S",0.000000,77000.000000,"N",58.560000,0.410000,7.350000,208.190000,0.000000,"Auto","Budget","Standard",215.960000,2.000000
2861,"F","S",0.000000,919.930000,"N",38.260000,27.280000,0.000000,93.420000,0.000000,"CH","Budget","Standard",120.710000,4.000000
2913,"F","M",2.000000,91861.000000,"Y",41.980000,15.320000,0.000000,6.740000,0.000000,"CC","Budget","Standard",22.060000,2.000000
2916,"F","S",1.000000,12374.900000,"Y",33.493333,17.490000,0.000000,106.100000,0.000000,"Auto","FreeLocal","Standard",123.590000,1.000000
2920,"F","M",2.000000,30998.800000,"N",40.960000,2.400000,0.000000,50.500000,0.000000,"Auto","Budget","Standard",52.910000,3.000000
2926,"M","D",1.000000,21416.500000,"N",35.653333,9.900000,9.170000,8.530000,0.000000,"CC","FreeLocal","Intnl_discount",27.610000,2.000000
2931,"M","S",1.000000,3960.500000,"N",14.693333,29.780000,0.000000,66.350000,0.000000,"Auto","FreeLocal","Standard",96.130000,2.000000
2980,"M","S",0.000000,84479.200000,"N",28.000000,2.000000,0.000000,43.010000,0.000000,"CC","FreeLocal","Standard",56.230000,2.000000
2989,"F","S",1.000000,73338.000000,"N",48.246667,20.920000,0.000000,9.010000,0.000000,"Auto","Budget","Intnl_discount",29.930000,2.000000
2990,"F","S",0.000000,433.740000,"N",60.746667,3.300000,0.000000,40.910000,0.000000,"CC","FreeLocal","Standard",44.220000,2.000000
3011,"F","S",1.000000,49072.000000,"N",48.000000,23.500000,0.000000,10.740000,0.000000,"Auto","Budget","Intnl_discount",34.250000,3.000000
3017,"F","M",0.000000,95405.700000,"N",48.000000,7.740000,0.000000,6.210000,0.000000,"CC","Budget","Standard",13.960000,3.000000
3018,"F","S",0.000000,95786.800000,"Y",52.646667,21.330000,0.000000,87.460000,0.000000,"CC","Budget","Standard",108.790000,1.000000
3032,"M","M",0.000000,19732.800000,"N",50.673333,24.810000,0.000000,22.440000,0.000000,"CC","FreeLocal","Standard",47.250000,1.000000
3069,"M","S",2.000000,89459.900000,"N",53.280000,11.540000,1.610000,22.900000,0.000000,"CC","FreeLocal","Standard",36.050000,2.000000
3113,"F","S",2.000000,38280.000000,"N",33.740000,11.640000,0.000000,74.970000,0.000000,"Auto","FreeLocal","Intnl_discount",86.610000,2.000000
3133,"M","S",1.000000,92647.500000,"N",56.046667,16.040000,5.740000,10.340000,0.000000,"CC","Budget","Standard",32.130000,2.000000
3172,"M","M",2.000000,91272.200000,"Y",25.033333,26.990000,0.000000,13.010000,0.000000,"CC","FreeLocal","Standard",40.000000,1.000000
3193,"F","S",0.000000,93322.100000,"Y",40.313333,29.920000,0.000000,8.790000,0.000000,"CH","Budget","Intnl_discount",38.720000,1.000000
3231,"F","M",2.000000,86695.400000,"N",13.906667,25.940000,0.000000,32.090000,0.000000,"CC","FreeLocal","Standard",58.030000,1.000000
3245,"M","M",1.000000,2067.820000,"N",47.853333,15.250000,0.000000,70.650000,0.000000,"CC","Budget","Intnl_discount",85.900000,4.000000
3246,"M","S",0.000000,78000.000000,"N",46.000000,4.580000,7.660000,8.490000,0.000000,"CC","Budget","Standard",20.740000,4.000000
3252,"F","M",0.000000,14932.500000,"N",70.000000,4.910000,0.000000,6.500000,0.000000,"CC","Budget","Intnl_discount",11.420000,3.000000
3273,"M","M",2.000000,47639.100000,"N",61.000000,17.480000,0.000000,39.620000,0.000000,"CC","Budget","Intnl_discount",57.110000,4.000000
3286,"F","M",0.000000,57942.400000,"N",50.313333,19.350000,0.000000,105.330000,0.000000,"CH","Budget","Intnl_discount",124.690000,3.000000
3291,"F","M",2.000000,63566.100000,"Y",56.300000,7.940000,0.000000,65.090000,0.000000,"CH","Budget","Intnl_discount",73.030000,3.000000
3316,"F","S",0.000000,91498.900000,"N",52.000000,21.520000,0.000000,25.350000,0.000000,"CC","Budget","Standard",46.880000,2.000000
3323,"F","M",0.000000,57255.400000,"N",27.000000,27.050000,1.980000,78.370000,1.000000,"CC","FreeLocal","Standard",107.410000,1.000000
3385,"M","M",1.000000,69406.700000,"Y",46.826667,6.900000,7.210000,128.100000,1.000000,"CC","FreeLocal","Standard",142.230000,4.000000
3428,"F","S",1.000000,12374.900000,"Y",33.493333,17.490000,0.000000,106.100000,0.000000,"Auto","FreeLocal","Standard",123.590000,1.000000
3443,"M","S",1.000000,3960.500000,"N",14.693333,29.780000,0.000000,66.350000,0.000000,"Auto","FreeLocal","Standard",96.130000,4.000000
3450,"F","M",2.000000,88427.000000,"N",13.860000,22.460000,4.160000,43.340000,0.000000,"CC","Budget","Standard",69.970000,3.000000
3452,"M","S",0.000000,89142.700000,"N",53.693333,3.760000,8.130000,5.010000,0.000000,"CC","Budget","Intnl_discount",16.910000,3.000000
3484,"F","M",2.000000,41876.600000,"Y",44.093333,6.780000,0.000000,132.650000,0.000000,"CC","FreeLocal","Standard",139.440000,4.000000
3489,"M","M",0.000000,96681.000000,"Y",19.760000,2.000000,7.660000,40.920000,0.000000,"CC","Budget","Standard",73.760000,2.000000
3494,"F","M",0.000000,77994.000000,"N",50.553333,12.400000,0.000000,89.620000,0.000000,"CH","FreeLocal","Standard",102.020000,1.000000
3505,"M","M",2.000000,10708.300000,"N",26.026667,20.830000,4.850000,117.260000,0.000000,"CH","Budget","Intnl_discount",142.950000,4.000000
3512,"F","S",2.000000,16938.500000,"N",43.000000,13.350000,0.000000,8.760000,0.000000,"CH","FreeLocal","Standard",22.110000,4.000000
3515,"F","M",0.000000,55221.000000,"N",47.000000,0.490000,0.000000,15.200000,0.000000,"CC","FreeLocal","Standard",15.690000,3.000000
3547,"M","S",2.000000,96.330000,"N",56.473333,26.130000,0.000000,32.880000,1.000000,"CC","Budget","Standard",59.010000,4.000000
3589,"F","M",1.000000,57063.000000,"Y",52.333333,16.790000,0.000000,81.300000,0.000000,"CH","Budget","Standard",98.100000,4.000000
3601,"F","S",1.000000,16326.700000,"N",50.613333,0.000000,0.000000,1.340000,0.000000,"CC","FreeLocal","Intnl_discount",1.340000,3.000000
3639,"M","M",0.000000,92881.800000,"N",21.380000,2.150000,6.120000,85.290000,0.000000,"CC","FreeLocal","Standard",93.570000,2.000000
3644,"F","S",1.000000,13109.100000,"N",62.606667,22.380000,0.000000,40.480000,0.000000,"Auto","Budget","Standard",62.870000,2.000000
3676,"F","S",0.000000,7325.500000,"N",36.920000,28.520000,0.000000,161.540000,0.000000,"CC","FreeLocal","Intnl_discount",190.060000,2.000000
3702,"M","M",1.000000,64792.300000,"N",52.146667,13.050000,1.510000,36.840000,0.000000,"CH","FreeLocal","Standard",51.410000,3.000000
3705,"F","S",0.000000,93322.100000,"Y",40.313333,29.920000,0.000000,8.790000,0.000000,"CH","Budget","Intnl_discount",38.720000,1.000000
3727,"M","M",1.000000,92414.700000,"Y",45.513333,29.430000,0.000000,10.620000,0.000000,"CC","FreeLocal","Standard",40.060000,4.000000
3731,"F","S",1.000000,12526.300000,"N",53.553333,11.720000,0.000000,28.860000,0.000000,"CC","FreeLocal","Intnl_discount",40.590000,2.000000
3737,"M","M",0.000000,78572.200000,"Y",42.346667,21.810000,0.000000,29.280000,1.000000,"CC","FreeLocal","Standard",51.090000,2.000000
3782,"F","S",2.000000,57420.000000,"Y",43.000000,25.180000,0.000000,252.530000,1.000000,"Auto","Budget","Standard",277.720000,4.000000
3858,"M","M",0.000000,100020.000000,"Y",45.653333,16.200000,4.270000,18.840000,0.000000,"CC","FreeLocal","Intnl_discount",39.320000,1.000000
3867,"M","M",1.000000,120000.000000,"N",64.226667,0.000000,0.000000,3.220000,0.000000,"CC","Budget","Intnl_discount",3.220000,3.000000
3869,"F","M",0.000000,73069.100000,"Y",55.633333,0.170000,0.000000,10.220000,0.000000,"Auto","Budget","Standard",10.390000,3.000000
3870,"M","M",1.000000,80000.000000,"Y",53.213333,15.270000,0.000000,25.620000,0.000000,"CC","FreeLocal","Standard",40.900000,3.000000
3918,"F","M",2.000000,72841.300000,"N",47.020000,10.360000,0.000000,72.160000,0.000000,"CC","Budget","Standard",82.530000,1.000000
3927,"F","S",2.000000,21274.000000,"N",45.526667,10.870000,0.000000,32.430000,0.000000,"Auto","FreeLocal","Standard",43.310000,2.000000
3934,"M","S",1.000000,94188.300000,"N",57.546667,20.860000,0.860000,19.780000,0.000000,"CC","Budget","Standard",41.510000,3.000000
3955,"M","S",1.000000,3960.500000,"N",14.693333,29.780000,0.000000,66.350000,0.000000,"Auto","FreeLocal","Standard",96.130000,2.000000
3957,"M","M",0.000000,60101.100000,"Y",63.766667,27.700000,6.110000,124.140000,2.000000,"CH","FreeLocal","Standard",157.960000,4.000000
3958,"F","M",2.000000,38215.900000,"N",30.886667,0.000000,0.000000,0.970000,0.000000,"Auto","Budget","Standard",0.970000,4.000000
3963,"F","M",2.000000,98003.700000,"Y",26.273333,1.030000,0.000000,83.390000,0.000000,"CC","FreeLocal","Intnl_discount",84.420000,4.000000
3972,"F","M",2.000000,76289.200000,"N",48.206667,22.200000,0.000000,82.430000,0.000000,"CC","Budget","Intnl_discount",104.630000,3.000000
3994,"F","S",1.000000,2929.130000,"N",53.506667,14.000000,0.000000,88.230000,0.000000,"CH","Budget","Intnl_discount",102.230000,4.000000
4002,"M","S",0.000000,62705.900000,"Y",38.000000,9.000000,0.000000,6.810000,0.000000,"CC","FreeLocal","Intnl_discount",33.440000,2.000000
4024,"F","S",2.000000,16938.500000,"N",46.000000,13.350000,0.000000,8.760000,0.000000,"CH","FreeLocal","Standard",22.110000,4.000000
4027,"F","M",0.000000,55221.000000,"N",61.000000,0.490000,0.000000,15.200000,0.000000,"CC","FreeLocal","Standard",15.690000,1.000000
4042,"F","S",0.000000,95786.800000,"Y",52.000000,21.330000,0.000000,87.460000,0.000000,"CC","Budget","Standard",108.790000,4.000000
4056,"M","M",2.000000,53010.800000,"N",18.840000,12.450000,0.000000,46.420000,4.000000,"CC","FreeLocal","Standard",58.870000,2.000000
4102,"F","S",2.000000,6440.460000,"Y",48.000000,22.660000,0.000000,27.200000,0.000000,"CH","Budget","Standard",49.860000,2.000000
4132,"M","M",0.000000,92414.700000,"Y",45.513333,29.430000,0.000000,10.620000,0.000000,"CC","FreeLocal","Standard",40.060000,3.000000
4148,"F","M",1.000000,95620.300000,"Y",43.000000,10.910000,0.000000,93.610000,0.000000,"CC","Budget","Standard",104.530000,1.000000
4153,"F","S",2.000000,57420.000000,"Y",46.000000,25.180000,0.000000,252.530000,1.000000,"Auto","Budget","Standard",277.720000,1.000000
4174,"F","S",2.000000,3416.620000,"Y",22.760000,18.970000,0.000000,104.730000,0.000000,"CC","Budget","Standard",123.700000,2.000000
4184,"M","M",0.000000,12387.600000,"N",56.173333,0.000000,0.000000,65.930000,0.000000,"Auto","FreeLocal","Standard",93.850000,2.000000
4186,"F","M",2.000000,57483.900000,"N",44.026667,17.010000,0.000000,27.290000,0.000000,"CH","Budget","Standard",44.300000,3.000000
4261,"F","S",0.000000,433.740000,"N",60.746667,3.300000,0.000000,40.910000,0.000000,"CC","FreeLocal","Standard",44.220000,2.000000
4282,"F","M",0.000000,27371.800000,"Y",46.000000,16.140000,0.000000,126.550000,0.000000,"CC","FreeLocal","Standard",142.700000,4.000000
4287,"F","S",0.000000,95786.800000,"Y",47.000000,21.330000,0.000000,87.460000,0.000000,"CC","Budget","Standard",108.790000,3.000000
4289,"M","S",0.000000,90321.600000,"N",55.113333,0.870000,0.000000,11.520000,0.000000,"CH","FreeLocal","Intnl_discount",12.390000,4.000000
4372,"M","M",1.000000,63900.900000,"N",28.333333,8.360000,0.000000,39.040000,0.000000,"CC","Budget","Standard",47.400000,2.000000
4400,"M","M",2.000000,57360.800000,"Y",53.253333,10.360000,0.000000,57.250000,0.000000,"CC","FreeLocal","Standard",67.610000,1.000000
4401,"M","M",0.000000,92414.700000,"Y",45.513333,29.430000,0.000000,10.620000,0.000000,"CC","FreeLocal","Standard",40.060000,3.000000
4403,"F","S",2.000000,14578.800000,"Y",60.933333,11.910000,0.000000,95.100000,0.000000,"Auto","Budget","Standard",107.020000,2.000000
4409,"F","M",0.000000,77000.000000,"N",42.000000,29.640000,0.000000,90.180000,4.000000,"Auto","FreeLocal","Intnl_discount",119.820000,2.000000
4416,"M","M",1.000000,65619.700000,"Y",52.646667,13.560000,0.000000,144.660000,0.000000,"CC","Budget","Standard",158.220000,2.000000
4428,"M","M",1.000000,47371.000000,"Y",54.960000,4.980000,7.690000,258.290000,0.000000,"CC","Budget","Intnl_discount",270.970000,4.000000
4429,"F","S",0.000000,89813.600000,"N",12.846667,14.940000,1.960000,149.260000,0.000000,"CC","FreeLocal","Intnl_discount",166.180000,4.000000
4460,"F","M",2.000000,36725.100000,"N",55.793333,8.650000,9.220000,77.000000,0.000000,"CH","Budget","Standard",94.880000,2.000000
4480,"M","M",2.000000,21416.500000,"N",35.653333,9.900000,9.170000,8.530000,0.000000,"CC","FreeLocal","Intnl_discount",27.610000,3.000000
4492,"F","S",0.000000,74530.800000,"N",63.086667,20.890000,0.490000,106.500000,0.000000,"Auto","FreeLocal","Intnl_discount",127.890000,4.000000
4494,"F","S",0.000000,41000.000000,"N",22.000000,28.000000,0.000000,262.910000,0.000000,"CC","Budget","Standard",265.780000,1.000000
4508,"F","S",2.000000,35089.000000,"N",18.000000,42.000000,2.220000,38.180000,0.000000,"CC","FreeLocal","Standard",62.950000,3.000000
4539,"F","S",2.000000,16938.500000,"N",42.000000,13.350000,0.000000,8.760000,0.000000,"CH","FreeLocal","Standard",22.110000,4.000000
4586,"F","M",2.000000,42031.800000,"N",50.753333,20.450000,0.000000,39.330000,0.000000,"CH","Budget","Intnl_discount",59.780000,1.000000
4600,"F","S",2.000000,28787.400000,"N",41.666667,27.970000,0.000000,58.090000,0.000000,"Auto","Budget","Standard",86.060000,4.000000
4612,"F","S",0.000000,98716.300000,"N",55.660000,20.970000,8.230000,13.920000,0.000000,"CC","FreeLocal","Standard",43.130000,1.000000
4616,"M","M",1.000000,63900.900000,"N",28.333333,8.360000,0.000000,39.040000,0.000000,"CC","Budget","Standard",47.400000,2.000000
4620,"F","M",0.000000,78851.300000,"N",48.373333,0.370000,0.000000,28.660000,0.000000,"CC","FreeLocal","Standard",29.040000,1.000000
4627,"F","S",0.000000,73228.300000,"N",70.000000,22.470000,0.000000,28.110000,0.000000,"Auto","Budget","Standard",50.580000,1.000000
4637,"F","M",2.000000,55860.000000,"Y",14.573333,16.010000,0.000000,10.350000,0.000000,"CC","FreeLocal","Intnl_discount",26.370000,2.000000
4654,"M","M",1.000000,2067.820000,"N",47.853333,15.250000,0.000000,70.650000,0.000000,"CC","Budget","Intnl_discount",85.900000,1.000000
4666,"F","S",2.000000,57420.000000,"Y",43.000000,25.180000,0.000000,252.530000,1.000000,"Auto","Budget","Standard",277.720000,3.000000
4701,"F","S",2.000000,21274.000000,"N",45.526667,10.870000,0.000000,32.430000,0.000000,"Auto","FreeLocal","Standard",43.310000,4.000000
4745,"M","M",1.000000,66931.900000,"N",63.933333,11.720000,0.390000,5.350000,0.000000,"CC","Budget","Standard",17.460000,3.000000
4751,"F","S",0.000000,77726.400000,"N",56.720000,14.000000,0.000000,9.510000,0.000000,"Auto","Budget","Intnl_discount",23.520000,3.000000
4770,"M","S",1.000000,84978.100000,"N",21.640000,5.030000,7.680000,76.070000,0.000000,"CH","FreeLocal","Intnl_discount",88.790000,2.000000
4777,"M","M",2.000000,10708.300000,"N",26.026667,20.830000,4.850000,117.260000,0.000000,"CH","Budget","Intnl_discount",142.950000,1.000000
4792,"M","S",2.000000,72084.700000,"N",55.640000,29.110000,0.000000,9.020000,0.000000,"CC","Budget","Intnl_discount",38.130000,4.000000
4814,"M","M",0.000000,75004.500000,"N",64.800000,26.520000,0.000000,32.190000,0.000000,"CC","Budget","Intnl_discount",58.720000,4.000000
4834,"M","M",1.000000,75004.500000,"N",64.800000,26.520000,0.000000,32.190000,0.000000,"CC","Budget","Intnl_discount",58.720000,2.000000
4840,"F","M",2.000000,47902.000000,"N",26.033333,17.440000,4.940000,49.920000,1.000000,"Auto","FreeLocal","Standard",72.310000,4.000000
4865,"F","S",1.000000,94278.700000,"Y",53.120000,26.680000,0.000000,9.670000,0.000000,"CC","FreeLocal","Standard",36.350000,4.000000
4874,"M","M",2.000000,1765.410000,"N",18.766667,3.040000,0.000000,44.950000,0.000000,"CC","FreeLocal","Standard",47.990000,4.000000
4917,"F","M",0.000000,68000.000000,"N",45.486667,29.640000,0.000000,90.180000,4.000000,"Auto","FreeLocal","Intnl_discount",119.820000,2.000000
4918,"M","M",1.000000,2067.820000,"N",47.853333,15.250000,0.000000,70.650000,0.000000,"CC","Budget","Intnl_discount",85.900000,3.000000
4928,"F","M",1.000000,98453.600000,"Y",43.000000,13.720000,0.000000,11.650000,0.000000,"Auto","FreeLocal","Standard",25.380000,4.000000
4951,"F","S",2.000000,3416.620000,"Y",22.760000,18.970000,0.000000,104.730000,0.000000,"CC","Budget","Standard",123.700000,4.000000
4963,"F","M",2.000000,57483.900000,"N",44.026667,17.010000,0.000000,27.290000,0.000000,"CH","Budget","Standard",44.300000,4.000000
4992,"M","M",2.000000,78554.200000,"N",16.700000,5.590000,7.260000,23.030000,0.000000,"Auto","Budget","Standard",35.880000,1.000000
5053,"M","S",1.000000,24141.500000,"Y",17.006667,28.820000,0.000000,97.050000,0.000000,"CC","FreeLocal","Standard",125.870000,3.000000
5063,"F","M",0.000000,95405.700000,"N",46.506667,7.740000,0.000000,6.210000,0.000000,"CC","Budget","Standard",13.960000,4.000000
5077,"M","M",2.000000,53010.800000,"N",18.840000,12.450000,0.000000,46.420000,4.000000,"CC","FreeLocal","Standard",58.870000,1.000000
5085,"M","M",1.000000,7545.960000,"Y",16.753333,22.390000,0.000000,178.360000,0.000000,"CC","Budget","Standard",200.750000,3.000000
5135,"F","S",0.000000,73228.300000,"N",42.000000,22.470000,0.000000,28.110000,0.000000,"Auto","Budget","Standard",50.580000,2.000000
5153,"M","M",1.000000,92414.700000,"Y",45.513333,29.430000,0.000000,10.620000,0.000000,"CC","FreeLocal","Standard",40.060000,4.000000
5167,"F","M",1.000000,98680.400000,"Y",58.706667,17.580000,0.000000,8.850000,0.000000,"CH","FreeLocal","Intnl_discount",26.440000,1.000000
5169,"M","M",1.000000,95620.300000,"Y",49.120000,10.910000,0.000000,93.610000,0.000000,"CC","Budget","Standard",104.530000,1.000000
5190,"F","S",2.000000,11251.100000,"Y",52.000000,28.420000,0.000000,113.480000,0.000000,"CC","FreeLocal","Standard",141.910000,2.000000
5194,"F","S",2.000000,93559.100000,"N",57.620000,1.520000,0.000000,29.900000,0.000000,"CC","Budget","Standard",31.420000,4.000000
5216,"M","S",1.000000,94188.300000,"N",57.546667,20.860000,0.860000,19.780000,0.000000,"CC","Budget","Standard",41.510000,2.000000
5226,"F","M",2.000000,30998.800000,"N",40.960000,2.400000,0.000000,50.500000,0.000000,"Auto","Budget","Standard",52.910000,1.000000
5236,"M","M",2.000000,78554.200000,"N",16.700000,5.590000,7.260000,23.030000,0.000000,"Auto","Budget","Standard",35.880000,4.000000
5239,"F","M",2.000000,49745.300000,"N",47.966667,2.840000,0.000000,24.440000,0.000000,"CH","Budget","Intnl_discount",27.280000,3.000000
5297,"M","S",1.000000,24141.500000,"Y",17.006667,28.820000,0.000000,97.050000,0.000000,"CC","FreeLocal","Standard",125.870000,3.000000
5326,"M","S",1.000000,57626.900000,"Y",43.906667,9.380000,0.000000,38.960000,0.000000,"CC","Budget","Standard",48.350000,2.000000
5327,"M","D",0.000000,20078.000000,"N",32.846667,9.650000,0.000000,6.330000,0.000000,"CC","Budget","Intnl_discount",15.980000,2.000000
5363,"F","S",2.000000,19131.100000,"N",56.186667,22.150000,0.000000,34.910000,0.000000,"Auto","Budget","Standard",57.070000,1.000000
5384,"F","S",0.000000,93322.100000,"Y",40.313333,29.920000,0.000000,8.790000,0.000000,"CH","Budget","Intnl_discount",38.720000,1.000000
5409,"M","M",2.000000,30665.200000,"Y",22.880000,5.830000,8.320000,63.280000,0.000000,"Auto","FreeLocal","Standard",77.440000,4.000000
5450,"F","M",1.000000,82931.300000,"N",64.640000,19.240000,0.000000,118.000000,0.000000,"Auto","FreeLocal","Standard",137.250000,4.000000
5460,"M","S",1.000000,94188.300000,"N",57.546667,20.860000,0.860000,19.780000,0.000000,"CC","Budget","Standard",41.510000,2.000000
5467,"F","M",2.000000,69133.900000,"Y",26.833333,8.580000,0.000000,37.730000,0.000000,"CH","FreeLocal","Standard",46.320000,3.000000
5469,"F","M",2.000000,84948.000000,"Y",29.446667,11.140000,0.000000,12.580000,0.000000,"CH","FreeLocal","Intnl_discount",23.730000,3.000000
5495,"F","M",2.000000,76289.200000,"N",48.206667,22.200000,0.000000,82.430000,0.000000,"CC","Budget","Intnl_discount",104.630000,2.000000
5497,"M","M",1.000000,66931.900000,"N",63.933333,11.720000,0.390000,5.350000,0.000000,"CC","Budget","Standard",17.460000,2.000000
5516,"F","S",0.000000,15989.300000,"N",61.693333,3.670000,0.000000,25.490000,1.000000,"CC","Budget","Intnl_discount",29.170000,2.000000
5522,"M","S",1.000000,84978.100000,"N",21.640000,5.030000,7.680000,76.070000,0.000000,"CH","FreeLocal","Intnl_discount",88.790000,2.000000
5591,"F","S",1.000000,13109.100000,"N",62.606667,22.380000,0.000000,40.480000,0.000000,"Auto","Budget","Standard",62.870000,4.000000
5644,"F","M",2.000000,87578.200000,"Y",53.366667,0.290000,0.000000,22.150000,0.000000,"CC","Budget","Standard",22.440000,1.000000
5649,"F","M",0.000000,77000.000000,"N",47.000000,29.640000,0.000000,90.180000,4.000000,"Auto","FreeLocal","Intnl_discount",119.820000,3.000000
5654,"F","M",1.000000,83287.000000,"Y",46.000000,6.080000,0.000000,30.950000,0.000000,"Auto","FreeLocal","Intnl_discount",37.040000,4.000000
5663,"M","M",0.000000,70000.000000,"N",42.000000,3.930000,3.730000,26.690000,1.000000,"CC","FreeLocal","Standard",34.350000,4.000000
5664,"F","M",2.000000,47639.100000,"N",61.000000,17.480000,0.000000,39.620000,0.000000,"CC","Budget","Intnl_discount",57.110000,3.000000
